,PC1,PC2,PC3,PC4,PC5,PC6
tiene,0.020731731541082345,0.004772681416958606,0.002413142692901627,0.02760949333400866,0.0011382511313237213,0.0031755946586840772
tiempo,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
tick,0.003251109396132821,-0.03905474446211503,-0.02389714674546348,-0.00745670559820118,-0.03760578716057928,-0.0007499641670990225
throats,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
thе,0.03731711677394824,0.008590826550525498,0.004343656847222932,0.04969708800121562,0.0020488520363826992,0.00525538010183192
thy,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
thunderstruck,-0.06015452020403574,-0.04058844471566537,-0.011046066164443723,0.02626899037829593,0.08345932905671778,-0.03212008348383377
thumbs,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thug,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
throwin,0.0290244241575153,0.006681753983742051,0.0033783997700622824,0.038653290667612146,0.0015935515838532094,0.0012000509904952212
throwed,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
thieves,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thickthirty,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thicker,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
tengo,0.04146346308216474,0.009545362833917222,0.0048262853858032605,0.05521898666801739,0.0022765022626474465,-0.0024376413988297352
terrifying,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
terrace,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
terra,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
termite,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tera,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
tenth,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
tent,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tenfoot,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
terrorists,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
tenfold,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tener,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tenemo,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
tender,-0.0029934019893879497,0.018228436296892622,-0.01627967460895606,-0.00609209000710111,-0.00040348232784284796,0.00703203625831341
tendency,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
tend,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
temptress,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
terrorism,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
testa,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
therapy,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
texture,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
therapist,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
thems,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
theme,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thedown,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
thatkarat,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
thatd,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
thankful,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
texts,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
testaments,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
textin,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
text,0.0290244241575153,0.006681753983742051,0.0033783997700622824,0.038653290667612146,0.0015935515838532094,0.0012000509904952212
tethered,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
testo,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
testified,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
testi,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
teste,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
unfolds,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
unforgivable,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
unforgiven,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
wood,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
wither,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
withdrawal,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
wishes,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
wished,-0.007942641350323743,0.004118073491297486,0.01154667754785641,0.0008014015984265148,-0.008174349090054895,0.002650014274458202
wireless,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
wiped,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
winters,-0.007942641350323743,0.004118073491297486,0.01154667754785641,0.0008014015984265148,-0.008174349090054895,0.002650014274458202
winnin,-0.030077260102017854,-0.020294222357832667,-0.005523033082221857,0.013134495189147954,0.04172966452835886,0.0005047288648249468
wines,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
windshield,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
windmill,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
windless,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
winding,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
windblown,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
wily,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
wilted,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
wildness,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
withit,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
witnessed,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
witnesses,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
wohoh,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
wombolombo,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
womb,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
wolves,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
wollten,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
wol,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
wohuhoh,-0.08736905485356158,0.04529880840427257,0.12701345302642114,0.008815417582691701,-0.08991783999060429,-0.02845444153172819
wohohoh,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
wohhoho,-0.007942641350323743,0.004118073491297486,0.01154667754785641,0.0008014015984265148,-0.008174349090054895,0.002650014274458202
woahoaoa,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
woe,-0.003971320675161849,0.0020590367456487313,0.005773338773928173,0.0004007007992132549,-0.004087174545027423,-0.0003250536808660984
woahyeah,-0.0033419177891130616,-0.002254913595314718,-0.0006136703424690901,0.0014593883543497586,0.0046366293920398274,0.00034379707643685415
woahwoahwoahwoah,-0.020051506734678565,-0.013529481571888439,-0.003682022054814576,0.008756330126098633,0.027819776352239235,-0.0031300261480519706
woahwoah,-0.006683835578226171,-0.004509827190629471,-0.0012273406849381894,0.0029187767086995375,0.009273258784079724,-0.001243338539192551
woahoohwoah,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
woahoohoh,0.0005418515660221334,-0.006509124077019128,-0.003982857790910555,-0.0012427842663668555,-0.006267631193429839,0.0016720707445403975
woahohoh,0.005025882828722041,-0.0007718472817215765,0.0039772080921737256,-0.0073431772857646726,0.0038531870772894453,-0.00040502756879705175
wildest,0.010051765657444128,-0.00154369456344316,0.007954416184347486,-0.01468635457152941,0.0077063741545789245,-0.002429163346677225
wigglin,0.0165853852328659,0.00381814513356689,0.001930514154321305,0.022087594667206955,0.0009106009050589787,0.0007050622214885887
wifey,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
wenns,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
wheeleando,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
whatsoever,0.0016255546980664104,-0.019527372231057515,-0.01194857337273174,-0.00372835279910059,-0.01880289358028964,-0.00037498208354951127
whacked,0.00829269261643295,0.001909072566783445,0.0009652570771606525,0.011043797333603477,0.00045530045252948937,0.0003525311107442943
wey,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
werеnt,0.004146346308216447,0.0009545362833917162,0.000482628538580323,0.005521898666801702,0.00022765022626474314,0.00013022753470328188
wer,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
wept,0.012439038924649398,0.0028636088501751613,0.0014478856157409755,0.01656569600040518,0.0006829506787942328,0.001111879297518949
welllit,-0.0014967009946939749,0.009114218148446311,-0.00813983730447803,-0.003046045003550555,-0.00020174116392142398,0.003516018129156705
